貸借取引対象銘柄一覧,20251219,,,,,,,,,
貸借申込日,コード,銘柄名,貸借銘柄区分（東証）,貸借銘柄区分（ＣＸＪ）,貸借銘柄区分（ＪＮＸ）,貸借銘柄区分（ＯＤＸ）,貸借銘柄区分（ＪＡＸ）,貸借銘柄区分（名証）,貸借銘柄区分（福証）,貸借銘柄区分（札証）
20251222,6249,ゲームカードＨＤ,2,2,2,2,2,0,0,0
20251222,6250,やまびこ,1,1,1,1,1,0,0,0
20251222,6254,野村マイクロ・Ｓ,1,1,1,1,1,0,0,0
20251222,6255,エヌ・ピー・シー,1,2,2,2,2,0,0,0
20251222,6257,藤商事,1,2,2,2,2,0,0,0
20251222,6258,平田機工,1,1,1,1,1,0,0,0
20251222,6262,ＰＥＧＡＳＵＳ,1,2,2,2,2,0,0,0
20251222,6264,マルマエ,1,2,2,2,2,0,0,0
20251222,6265,コンバム,2,2,2,2,2,0,0,0
20251222,6266,タツモ,1,1,1,1,1,0,0,0
20251222,6267,ゼネラルパッカー,2,2,2,2,2,2,0,0
20251222,6268,ナブテスコ,1,1,1,1,1,0,0,0
20251222,6269,三井海洋開発,1,1,1,1,1,0,0,0
20251222,6272,レオン自動機,1,1,1,1,1,0,0,0
20251222,6273,エスエムシー,1,1,1,1,1,0,0,0
20251222,6276,シリウスビジョン,2,2,2,2,2,0,0,0
20251222,6277,ホソカワミクロン,1,1,1,1,1,0,0,0
20251222,6278,ユニオンツール,1,1,1,1,1,0,0,0
20251222,6279,瑞光,1,1,1,1,1,0,0,0
20251222,6282,オイレス工業,1,1,1,1,1,0,0,0
20251222,6284,日精エーエスビー機械,1,1,1,1,1,0,0,0
20251222,6286,靜甲,2,2,2,2,2,0,0,0
20251222,6287,サトー,1,1,1,1,1,0,0,0
20251222,6289,技研製作所,1,1,1,1,1,0,0,0
20251222,6291,日本エアーテック,2,2,2,2,2,0,0,0
20251222,6292,カワタ,2,2,2,2,2,0,0,0
20251222,6293,日精樹脂工業,1,2,2,2,2,1,0,0
20251222,6294,オカダアイヨン,1,2,2,2,2,0,0,0
20251222,6298,ワイエイシイＨＤ,1,2,2,2,2,0,0,0
20251222,6301,小松製作所,1,1,1,1,1,0,0,0
20251222,6302,住友重機械工業,1,1,1,1,1,0,0,0
20251222,6305,日立建機,1,1,1,1,1,0,0,0
20251222,6306,日工,1,2,2,2,2,0,0,0
20251222,6307,サンセイ,2,2,2,2,2,0,0,0
20251222,6309,巴工業,2,2,2,2,2,0,0,0
20251222,6310,井関農機,1,1,1,1,1,0,0,0
20251222,6312,フロイント産業,2,2,2,2,2,0,0,0
20251222,6315,ＴＯＷＡ,1,1,1,1,1,0,0,0
20251222,6316,丸山製作所,1,2,2,2,2,0,0,0
20251222,6317,北川鉄工所,1,2,2,2,2,0,0,0
20251222,6322,タクミナ,2,2,2,2,2,0,0,0
20251222,6323,ローツェ,1,1,1,1,1,0,0,0
20251222,6324,ハーモニックドライブ,1,1,1,1,1,0,0,0
20251222,6325,タカキタ,1,2,2,2,2,1,0,0
20251222,6326,クボタ,1,1,1,1,1,0,0,0
20251222,6327,北川精機,2,2,2,2,2,0,0,0
20251222,6328,荏原実業,1,1,1,1,1,0,0,0
20251222,6330,東洋エンジニアリング,1,1,1,1,1,0,0,0
20251222,6331,三菱化工機,1,2,1,1,1,0,0,0
20251222,6332,月島ホールディングス,1,1,1,1,1,0,0,0
20251222,6333,帝国電機製作所,1,1,1,1,1,0,0,0
20251222,6334,明治機械,2,2,2,2,2,0,0,0
20251222,6335,東京機械製作所,1,2,2,2,2,0,0,0
20251222,6336,石井表記,2,2,2,2,2,0,0,0
20251222,6337,テセック,2,2,2,2,2,0,0,0
20251222,6338,タカトリ,1,2,2,2,2,0,0,0
20251222,6339,新東工業,1,1,1,1,1,1,0,0
20251222,6340,澁谷工業,1,1,1,1,1,1,0,0
20251222,6342,太平製作所,2,2,2,2,2,1,0,0
20251222,6343,フリージア・マクロス,1,2,2,2,2,0,0,0
20251222,6345,アイチコーポ,1,1,1,1,1,1,0,0
20251222,6346,キクカワエンタ,2,2,2,2,2,2,0,0
20251222,6347,プラコー,2,2,2,2,2,0,0,0
20251222,6349,小森コーポレーション,1,1,1,1,1,0,0,0
20251222,6351,鶴見製作所,1,1,1,1,1,0,0,0
20251222,6356,日本ギア工業,1,2,2,2,2,0,0,0
20251222,6357,三精テクノロジーズ,1,1,1,1,1,0,0,0
20251222,6358,酒井重工業,1,2,2,2,2,0,0,0
20251222,6360,東京自働機械製作所,2,2,2,2,2,0,0,0
20251222,6361,荏原製作所,1,1,1,1,1,0,0,0
20251222,6363,酉島製作所,1,1,1,1,1,0,0,0
20251222,6364,ＡＩＲＭＡＮ,1,1,1,1,1,0,0,0
20251222,6365,電業社機械製作所,2,2,2,2,2,0,0,0
20251222,6366,千代田化工建設,1,1,1,1,1,0,0,0
20251222,6367,ダイキン工業,1,1,1,1,1,0,0,0
20251222,6368,オルガノ,1,1,1,1,1,0,0,0
20251222,6369,トーヨーカネツ,1,1,1,1,1,0,0,0
20251222,6370,栗田工業,1,1,1,1,1,0,0,0
20251222,6371,椿本チエイン,1,1,1,1,1,0,0,0
20251222,6373,大同工業,1,2,2,2,2,0,0,0
20251222,6376,日機装,1,1,1,1,1,0,0,0
20251222,6378,木村化工機,1,2,2,2,2,0,0,0
20251222,6379,レイズネクスト,1,1,1,1,1,0,0,0
20251222,6380,オリエンタルチエン,2,2,2,2,2,0,0,0
20251222,6381,アネスト岩田,1,1,1,1,1,0,0,0
20251222,6382,トリニティ工業,2,2,2,2,2,0,0,0
20251222,6383,ダイフク,1,1,1,1,1,0,0,0
20251222,6384,昭和真空,2,2,2,2,2,0,0,0
20251222,6387,サムコ,2,2,2,2,2,0,0,0
20251222,6390,加藤製作所,1,1,1,1,1,0,0,0
20251222,6391,加地テック,2,2,2,2,2,0,0,0
20251222,6392,ヤマダコーポ,2,2,2,2,2,0,0,0
20251222,6393,油研工業,1,2,2,2,2,0,0,0
20251222,6395,タダノ,1,1,1,1,1,0,0,0
20251222,6396,宇野澤組鐵工所,2,2,2,2,2,2,0,0
20251222,6400,不二精機,1,2,2,2,2,0,0,0
20251222,6402,兼松エンジニアリング,2,2,2,2,2,0,0,0
20251222,6403,水道機工,2,2,2,2,2,0,0,0
20251222,6405,鈴茂器工,2,2,2,2,2,0,0,0
20251222,6406,フジテック,1,1,1,1,1,0,0,0
20251222,6407,ＣＫＤ,1,1,1,1,1,1,0,0
20251222,6408,小倉クラッチ,2,2,2,2,2,0,0,0
20251222,6412,平和,1,1,1,1,1,0,0,0
20251222,6413,理想科学工業,1,1,1,1,1,0,0,0
20251222,6417,ＳＡＮＫＹＯ,1,1,1,1,1,0,0,0
20251222,6418,日本金銭機械,1,1,1,1,1,0,0,0
20251222,6419,マースグループＨＤ,1,1,1,1,1,0,0,0
20251222,6420,ガリレイ,1,1,1,1,1,0,0,0
20251222,6424,高見沢サイバ,2,2,2,2,2,0,0,0
20251222,6425,ユニバーサルエンタ,1,1,1,1,1,0,0,0
20251222,6428,オーイズミ,1,2,2,2,2,0,0,0
20251222,6430,ダイコク電機,1,1,1,1,1,1,0,0
20251222,6432,竹内製作所,1,1,1,1,1,0,0,0
20251222,6433,ヒーハイスト,2,2,2,2,2,0,0,0
20251222,6436,アマノ,1,1,1,1,1,0,0,0
20251222,6439,中日本鋳工,0,0,0,0,0,1,0,0
20251222,6440,ジューキ,1,1,1,1,1,0,0,0
20251222,6444,サンデン,1,1,1,1,1,0,0,0
20251222,6445,ジャノメ,1,2,2,2,2,0,0,0
20251222,6448,ブラザー工業,1,1,1,1,1,1,0,0
20251222,6454,マックス,1,1,1,1,1,0,0,0
20251222,6455,モリタＨＤ,1,1,1,1,1,0,0,0
20251222,6457,グローリー,1,1,1,1,1,0,0,0
20251222,6458,新晃工業,1,1,1,1,1,0,0,0
20251222,6459,大和冷機工業,1,1,1,1,1,0,0,0
20251222,6460,セガサミーＨＤ,1,1,1,1,1,0,0,0
20251222,6463,ＴＰＲ,1,1,1,1,1,0,0,0
20251222,6464,ツバキ・ナカシマ,1,1,1,1,1,0,0,0
20251222,6465,ホシザキ,1,1,1,1,1,1,0,0
20251222,6466,ＴＶＥ,1,2,2,2,2,0,0,0
20251222,6467,ニチダイ,2,2,2,2,2,0,0,0
20251222,6469,放電精密加工研究所,2,2,2,2,2,0,0,0
20251222,6470,大豊工業,1,1,1,1,1,1,0,0
20251222,6471,日本精工,1,1,1,1,1,0,0,0
20251222,6472,ＮＴＮ,1,1,1,1,1,0,0,0
20251222,6473,ジェイテクト,1,1,1,1,1,1,0,0
20251222,6474,不二越,1,1,1,1,1,0,0,0
20251222,6479,ミネベアミツミ,1,1,1,1,1,0,0,0
20251222,6480,日本トムソン,1,1,1,1,1,0,0,0
20251222,6481,ＴＨＫ,1,1,1,1,1,0,0,0
20251222,6482,ＹＵＳＨＩＮ,1,1,1,1,1,0,0,0
20251222,6484,ケーブイケー,2,2,2,2,2,0,0,0
20251222,6485,前澤給装工業,1,2,2,2,2,0,0,0
20251222,6486,イーグル工業,1,1,1,1,1,0,0,0
20251222,6488,ヨシタケ,2,2,2,2,2,0,0,0
20251222,6489,前澤工業,1,2,1,1,1,0,0,0
20251222,6490,ＰＩＬＬＡＲ,1,1,1,1,1,0,0,0
20251222,6492,岡野バルブ製造,2,2,2,2,2,0,0,0
20251222,6493,ＮＩＴＴＡＮ,2,2,2,2,2,0,0,0
20251222,6494,ＮＦＫＨＤ,2,2,2,2,2,0,0,0
20251222,6495,宮入バルブ製作所,2,2,2,2,2,0,0,0
20251222,6496,中北製作所,1,2,2,2,2,0,0,0
20251222,6497,ハマイ,2,2,2,2,2,0,0,0
20251222,6498,キッツ,1,1,1,1,1,0,0,0
20251222,6501,日立製作所,1,1,1,1,1,1,0,0
20251222,6503,三菱電機,1,1,1,1,1,0,0,0
20251222,6504,富士電機,1,1,1,1,1,1,1,0
20251222,6505,東洋電機製造,1,2,2,2,2,0,0,0
20251222,6506,安川電機,1,1,1,1,1,0,1,0
20251222,6507,シンフォニアテクノ,1,1,1,1,1,0,0,0
20251222,6508,明電舎,1,1,1,1,1,1,0,0
20251222,6513,オリジン,2,2,2,2,2,0,0,0
20251222,6516,山洋電気,1,1,1,1,1,0,0,0
20251222,6517,デンヨー,1,1,1,1,1,0,0,0
20251222,6518,三相電機,2,2,2,2,2,0,0,0
20251222,6521,オキサイド,2,2,2,2,2,0,0,0
20251222,6522,アスタリスク,1,2,2,2,2,0,0,0
20251222,6523,ＰＨＣＨＤ,2,2,2,2,2,0,0,0
20251222,6524,湖北工業,1,2,2,2,2,0,0,0
20251222,6525,ＫＯＫＵＳＡＩ,1,2,1,1,1,0,0,0
20251222,6526,ソシオネクスト,1,1,1,1,1,0,0,0
20251222,6532,ベイカレント,1,1,1,1,1,0,0,0
20251222,6533,オーケストラＨＤ,2,2,2,2,2,0,0,0
20251222,6535,アイモバイル,1,2,2,2,2,0,0,0
20251222,6537,ＷＡＳＨハウス,1,2,2,2,2,0,1,0
20251222,6538,ディスラプターズ,1,2,2,2,2,0,0,0
20251222,6539,ＭＳ－Ｊａｐａｎ,1,2,2,2,2,0,0,0
20251222,6540,船場,1,2,2,2,2,0,0,0
20251222,6543,日宣,2,2,2,2,2,0,0,0
20251222,6544,ＪＥＳＨＤ,1,1,1,1,1,0,0,0
20251222,6545,ＩＩＦ,1,2,2,2,2,0,0,0
20251222,6546,フルテック,1,2,2,2,2,0,0,1
20251222,6547,グリーンズ,1,2,2,2,2,1,0,0
20251222,6548,旅工房,2,2,2,2,2,0,0,0
20251222,6549,ディーエムソリュ,2,2,2,2,2,0,0,0
20251222,6551,ツナグＧＨＤ,1,2,2,2,2,0,0,0
20251222,6552,ＧａｍｅＷｉｔｈ,1,2,2,2,2,0,0,0
20251222,6554,エスユーエス,2,2,2,2,2,0,0,0
20251222,6555,ＭＳコンサル,2,2,2,2,2,0,0,0
20251222,6557,ＡＩＡＩグループ,2,2,2,2,2,0,0,0
20251222,6558,クックビズ,2,2,2,2,2,0,0,0
20251222,6560,エル・ティー・エス,1,2,2,2,2,0,0,0
20251222,6561,ＨＡＮＡＴＯＵＲ,2,2,2,2,2,0,0,0
20251222,6562,ジーニー,1,2,2,2,2,0,0,0
20251222,6563,みらいワークス,1,2,2,2,2,0,0,0
20251222,6564,ミダックＨＤ,2,2,2,2,2,2,0,0
20251222,6565,ＡＢホテル,2,2,2,2,2,2,0,0
20251222,6566,要興業,1,2,2,2,2,0,0,0
20251222,6568,神戸天然物化学,2,2,2,2,2,0,0,0
20251222,6570,共和コーポレーション,1,2,2,2,2,0,0,0
20251222,6571,キュービーネットＨＤ,2,2,2,2,2,0,0,0
20251222,6572,オープングループ,1,2,2,2,2,0,0,0
20251222,6573,アジャイル,2,2,2,2,2,0,0,0
20251222,6574,コンヴァノ,2,2,2,2,2,0,0,0
20251222,6577,ベストワンドットコム,2,2,2,2,2,0,0,0
20251222,6578,コレックＨＤ,2,2,2,2,2,0,0,0
20251222,6579,ログリー,2,2,2,2,2,0,0,0
20251222,6580,ライトアップ,1,2,2,2,2,0,0,0
20251222,6584,三櫻工業,1,1,1,1,1,0,0,0
20251222,6586,マキタ,1,1,1,1,1,1,0,0
20251222,6588,東芝テック,1,1,1,1,1,0,0,0
20251222,6590,芝浦メカトロニクス,1,1,1,1,1,0,0,0
20251222,6592,マブチモーター,1,1,1,1,1,0,0,0
20251222,6594,ニデック,1,1,1,1,1,0,0,0
20251222,6597,ＨＰＣシステムズ,2,2,2,2,2,0,0,0
20251222,6599,エブレン,2,2,2,2,2,0,0,0
20251222,6612,バルミューダ,2,2,2,2,2,0,0,0
20251222,6613,ＱＤレーザ,2,2,2,2,2,0,0,0
20251222,6614,シキノハイテック,1,2,2,2,2,0,0,0
20251222,6615,ＵＭＣエレ,1,2,2,2,2,1,0,0
20251222,6616,トレックス・セミコン,2,2,2,2,2,0,0,0
20251222,6617,東光高岳,1,1,1,1,1,0,0,0
20251222,6619,ダブル・スコープ,1,1,1,1,1,0,0,0
20251222,6620,宮越ホールディングス,1,2,2,2,2,0,0,0
20251222,6622,ダイヘン,1,1,1,1,1,0,1,0
20251222,6623,愛知電機,0,0,0,0,0,1,0,0
20251222,6625,ＪＡＬＣＯ　ＨＤ,1,2,2,2,2,0,0,0
20251222,6626,ＳＥＭＩＴＥＣ,2,2,2,2,2,0,0,0
20251222,6627,テラプローブ,2,2,2,2,2,0,0,0
20251222,6629,テクノホライゾン,1,2,2,2,2,0,0,0
20251222,6630,ヤーマン,1,1,1,1,1,0,0,0
20251222,6632,ＪＶＣケンウッド,1,1,1,1,1,0,0,0
20251222,6633,ＣＧＳＨＤ,1,2,2,2,2,0,0,0
20251222,6634,ネクスグループ,1,2,2,2,2,0,0,0
20251222,6635,大日光・エンジニア,1,2,2,2,2,0,0,0
20251222,6637,寺崎電気産業,2,2,2,2,2,0,0,0
20251222,6638,ミマキエンジニア,1,2,1,1,1,0,0,0
20251222,6643,戸上電機製作所,1,2,2,2,2,0,0,0
20251222,6644,大崎電気工業,1,1,1,1,1,0,0,0
20251222,6645,オムロン,1,1,1,1,1,0,0,0
20251222,6647,森尾電機,2,2,2,2,2,0,0,0
20251222,6648,かわでん,2,2,2,2,2,0,0,0
20251222,6651,日東工業,1,1,1,1,1,1,0,0
20251222,6652,ＩＤＥＣ,1,1,1,1,1,0,0,0
20251222,6653,正興電機製作所,1,2,2,2,2,0,1,0
20251222,6654,不二電機工業,1,2,2,2,2,0,0,0
20251222,6655,東洋電機,0,0,0,0,0,2,0,0
20251222,6656,インスペック,1,2,2,2,2,0,0,0
20251222,6658,シライ電子工業,2,2,2,2,2,0,0,0
20251222,6659,メディアリンクス,1,2,2,2,2,0,0,0
20251222,6662,ユビテック,2,2,2,2,2,0,0,0
20251222,6663,太洋テクノレックス,2,2,2,2,2,0,0,0
20251222,6664,オプトエレク,1,2,2,2,2,0,0,0
20251222,6666,リバーエレテック,2,2,2,2,2,0,0,0
20251222,6668,アドテックプラズマ,2,2,2,2,2,0,0,0
20251222,6670,ＭＣＪ,1,1,1,1,1,0,0,0
20251222,6674,ジーエス・ユアサ,1,1,1,1,1,0,0,0
20251222,6675,サクサ,1,2,2,2,2,0,0,0
20251222,6676,バッファロー,1,1,1,1,1,1,0,0
20251222,6677,エスケーエレク,2,2,2,2,2,0,0,0
20251222,6678,テクノメディカ,2,2,2,2,2,0,0,0
20251222,6694,ズーム,2,2,2,2,2,0,0,0
20251222,6696,トラースＯＰ,2,2,2,2,2,0,0,0
20251222,6699,ダイヤＨＤ,2,2,2,2,2,0,0,0
20251222,6701,日本電気,1,1,1,1,1,0,0,0
20251222,6702,富士通,1,1,1,1,1,1,0,0
20251222,6703,沖電気工業,1,1,1,1,1,0,0,0
20251222,6706,電気興業,1,1,1,1,1,0,0,0
20251222,6707,サンケン電気,1,1,1,1,1,0,0,0
20251222,6718,アイホン,1,1,1,1,1,1,0,0
20251222,6721,ウインテスト,2,2,2,2,2,0,0,0
20251222,6723,ルネサスエレク,1,1,1,1,1,0,0,0
20251222,6724,セイコーエプソン,1,1,1,1,1,0,0,0
20251222,6727,ワコム,1,1,1,1,1,0,0,0
20251222,6728,アルバック,1,1,1,1,1,0,0,0
20251222,6730,アクセル,1,2,2,2,2,0,0,0
20251222,6731,ピクセラ,2,2,2,2,2,0,0,0
20251222,6734,ニューテック,2,2,2,2,2,0,0,0
20251222,6736,サン電子,1,2,1,1,1,0,0,0
20251222,6737,ＥＩＺＯ,1,1,1,1,1,0,0,0
20251222,6740,ジャパンディスプレイ,1,1,1,1,1,0,0,0
20251222,6741,日本信号,1,1,1,1,1,0,0,0
20251222,6742,京三製作所,1,1,1,1,1,0,0,0
20251222,6743,大同信号,2,2,2,2,2,0,0,0
20251222,6744,能美防災,1,1,1,1,1,0,0,0
20251222,6745,ホーチキ,1,1,1,1,1,0,0,0
20251222,6748,星和電機,1,2,2,2,2,0,0,0
20251222,6750,エレコム,1,1,1,1,1,0,0,0
20251222,6752,パナソニックＨＤ,1,1,1,1,1,0,0,0
20251222,6753,シャープ,1,1,1,1,1,0,0,0
20251222,6754,アンリツ,1,1,1,1,1,0,0,0
20251222,6757,ＯＳＧコーポ,2,2,2,2,2,0,0,0
20251222,6758,ソニーグループ,1,1,1,1,1,0,0,0
20251222,6762,ＴＤＫ,1,1,1,1,1,0,0,0
20251222,6763,帝国通信工業,1,2,2,2,2,0,0,0
20251222,6768,タムラ製作所,1,1,1,1,1,0,0,0
20251222,6769,ザインエレク,2,2,2,2,2,0,0,0
20251222,6770,アルプスアルパイン,1,1,1,1,1,0,0,0
20251222,6771,池上通信機,1,2,2,2,2,0,0,0
20251222,6772,東京コスモス電機,2,2,2,2,2,0,0,0
20251222,6775,ＴＢグループ,2,2,2,2,2,0,0,0
20251222,6776,天昇電気工業,2,2,2,2,2,0,0,0
20251222,6777,ｓａｎｔｅｃＨＤ,2,2,2,2,2,0,0,0
20251222,6778,アルチザＮＷ,1,2,2,2,2,0,0,0
20251222,6779,日本電波工業,2,2,2,2,2,0,0,0
20251222,6785,鈴木,1,2,2,2,2,0,0,0
20251222,6786,ＲＶＨ,2,2,2,2,2,0,0,0
20251222,6787,メイコー,1,1,1,1,1,0,0,0
20251222,6788,日本トリム,1,2,2,2,2,0,0,0
20251222,6794,フォスター電機,1,1,1,1,1,0,0,0
20251222,6797,名古屋電機工業,2,2,2,2,2,2,0,0
20251222,6798,ＳＭＫ,1,2,2,2,2,0,0,0
20251222,6800,ヨコオ,1,1,1,1,1,0,0,0
20251222,6803,ティアック,1,2,2,2,2,0,0,0
20251222,6804,ホシデン,1,1,1,1,1,0,0,0
20251222,6806,ヒロセ電機,1,1,1,1,1,0,0,0
20251222,6807,日本航空電子工業,1,1,1,1,1,0,0,0
20251222,6809,ティーオーエー,1,1,1,1,1,0,0,0
20251222,6810,マクセル,1,1,1,1,1,0,0,0
20251222,6814,古野電気,1,1,1,1,1,0,0,0
20251222,6817,スミダコーポ,1,1,1,1,1,0,0,0
20251222,6819,伊豆シャボテン,2,2,2,2,2,0,0,0
20251222,6820,アイコム,1,1,1,1,1,0,0,0
20251222,6822,大井電気,2,2,2,2,2,0,0,0
20251222,6823,リオン,1,1,1,1,1,0,0,0
20251222,6824,新コスモス電機,2,2,2,2,2,0,0,0
20251222,6832,アオイ電子,2,2,2,2,2,0,0,0
20251222,6834,精工技研,1,2,2,2,2,0,0,0
20251222,6835,アライドテレシスＨＤ,2,2,2,2,2,0,0,0
20251222,6836,ぷらっとホーム,2,2,2,2,2,0,0,0
20251222,6837,京写,2,2,2,2,2,0,0,0
20251222,6838,多摩川ＨＤ,2,2,2,2,2,0,0,0
20251222,6840,ＡＫＩＢＡＨＤ,2,2,2,2,2,0,0,0
20251222,6841,横河電機,1,1,1,1,1,0,0,0
20251222,6844,新電元工業,1,1,1,1,1,0,0,0
20251222,6845,アズビル,1,1,1,1,1,0,0,0
20251222,6846,中央製作所,0,0,0,0,0,2,0,0
20251222,6848,東亜ディーケーケー,1,2,2,2,2,0,0,0
20251222,6849,日本光電工業,1,1,1,1,1,0,0,0
20251222,6850,チノー,1,2,2,2,2,0,0,0
20251222,6853,共和電業,1,2,2,2,2,0,0,0
20251222,6855,日本電子材料,1,1,1,1,1,0,0,0
20251222,6856,堀場製作所,1,1,1,1,1,0,0,0
20251222,6857,アドバンテスト,1,1,1,1,1,0,0,0
20251222,6858,小野測器,2,2,2,2,2,0,0,0
20251222,6859,エスペック,1,1,1,1,1,0,0,0
20251222,6861,キーエンス,1,1,1,1,1,0,0,0
20251222,6862,ミナトＨＤ,2,2,2,2,2,0,0,0
20251222,6863,ニレコ,2,2,2,2,2,0,0,0
20251222,6864,エヌエフＨＤ,2,2,2,2,2,0,0,0
20251222,6866,日置電機,1,1,1,1,1,0,0,0
20251222,6867,リーダー電子,2,2,2,2,2,0,0,0
20251222,6869,シスメックス,1,1,1,1,1,0,0,0
20251222,6870,日本フェンオール,2,2,2,2,2,0,0,0
20251222,6871,日本マイクロニクス,1,1,1,1,1,0,0,0
20251222,6874,協立電機,1,2,2,2,2,0,0,0
20251222,6875,メガチップス,1,1,1,1,1,0,0,0
20251222,6877,ＯＢＡＲＡＧ,1,1,1,1,1,0,0,0
20251222,6882,三社電機製作所,1,2,2,2,2,0,0,0
20251222,6888,アクモス,1,2,2,2,2,0,0,0
20251222,6890,フェローテック,1,1,1,1,1,0,0,0
20251222,6894,パルステック工業,2,2,2,2,2,0,0,0
20251222,6897,ツインバード,2,2,2,2,2,0,0,0
20251222,6898,トミタ電機,2,2,2,2,2,0,0,0
20251222,6899,ＡＳＴＩ,2,2,2,2,2,0,0,0
20251222,6901,澤藤電機,1,2,2,2,2,0,0,0
20251222,6902,デンソー,1,1,1,1,1,1,0,0
20251222,6904,原田工業,2,2,2,2,2,0,0,0
20251222,6905,コーセル,1,1,1,1,1,0,0,0
20251222,6907,ジオマテック,2,2,2,2,2,0,0,0
20251222,6908,イリソ電子工業,1,1,1,1,1,0,0,0
20251222,6912,菊水ホールディングス,2,2,2,2,2,0,0,0
20251222,6914,オプテックスグループ,1,1,1,1,1,0,0,0
20251222,6915,千代田インテグレ,1,1,1,1,1,0,0,0
20251222,6918,アバールデータ,2,2,2,2,2,0,0,0
20251222,6919,ケル,1,2,2,2,2,0,0,0
20251222,6920,レーザーテック,1,1,1,1,1,0,0,0
20251222,6923,スタンレー電気,1,1,1,1,1,0,0,0
20251222,6925,ウシオ電機,1,1,1,1,1,0,0,0
20251222,6926,岡谷電機産業,1,2,2,2,2,0,0,0
20251222,6927,ヘリオステクノＨＤ,2,2,2,2,2,0,0,0
20251222,6928,エノモト,2,2,2,2,2,0,0,0
20251222,6929,日本セラミック,1,1,1,1,1,0,0,0
20251222,6932,遠藤照明,1,2,2,2,2,0,0,0
20251222,6941,山一電機,1,1,1,1,1,0,0,0
20251222,6942,ソフィアＨＤ,2,2,2,2,2,0,0,0
20251222,6943,ＮＫＫスイッチズ,2,2,2,2,2,0,0,0
20251222,6946,日本アビオニクス,2,2,2,2,2,0,0,0
20251222,6947,図研,1,1,1,1,1,0,0,0
20251222,6951,日本電子,1,1,1,1,1,0,0,0
20251222,6952,カシオ計算機,1,1,1,1,1,0,0,0
20251222,6954,ファナック,1,1,1,1,1,0,0,0
20251222,6955,エフ・ディー・ケイ,2,2,2,2,2,0,0,0
20251222,6957,芝浦電子,1,1,1,1,1,0,0,0
20251222,6958,日本シイエムケイ,1,1,1,1,1,0,0,0
20251222,6960,フクダ電子,1,1,1,1,1,0,0,0
20251222,6961,エンプラス,1,1,1,1,1,0,0,0
20251222,6962,大真空,1,1,1,1,1,0,0,0
20251222,6963,ローム,1,1,1,1,1,0,0,0
20251222,6964,サンコー,2,2,2,2,2,0,0,0
20251222,6965,浜松ホトニクス,1,1,1,1,1,0,0,0
20251222,6966,三井ハイテック,1,1,1,1,1,0,1,0
20251222,6969,松尾電機,1,2,2,2,2,0,0,0
20251222,6971,京セラ,1,1,1,1,1,0,0,0
20251222,6976,太陽誘電,1,1,1,1,1,0,0,0
20251222,6977,日本抵抗器製作所,2,2,2,2,2,0,0,0
20251222,6981,村田製作所,1,1,1,1,1,0,0,0
20251222,6982,リード,2,2,2,2,2,0,2,0
20251222,6986,双葉電子工業,1,1,1,1,1,0,0,0
20251222,6988,日東電工,1,1,1,1,1,0,0,0
20251222,6989,北陸電気工業,1,2,2,2,2,0,0,0
20251222,6993,大黒屋ＨＤ,1,2,2,2,2,0,0,0
20251222,6994,指月電機製作所,1,2,2,2,2,0,0,0
20251222,6995,東海理化電機製作所,1,1,1,1,1,1,0,0
20251222,6996,ニチコン,1,1,1,1,1,0,0,0
20251222,6997,日本ケミコン,1,1,1,1,1,0,0,0
20251222,6998,日本タングステン,1,2,2,2,2,0,1,0
20251222,6999,コーア,1,1,1,1,1,1,0,0
20251222,7003,三井Ｅ＆Ｓ,1,1,1,1,1,0,0,0
20251222,7004,カナデビア,1,1,1,1,1,0,0,0
20251222,7011,三菱重工業,1,1,1,1,1,1,1,1
20251222,7012,川崎重工業,1,1,1,1,1,1,0,0
20251222,7013,ＩＨＩ,1,1,1,1,1,0,0,0
20251222,7014,名村造船所,1,1,1,1,1,0,0,0
20251222,7018,内海造船,2,2,2,2,2,0,0,0
20251222,7021,ニッチツ,2,2,2,2,2,0,0,0
20251222,7022,サノヤスＨＤ,1,2,2,2,2,0,0,0
20251222,7030,スプリックス,1,2,2,2,2,0,0,0
20251222,7031,インバウンドテック,2,2,2,2,2,0,0,0
20251222,7033,ＭＳＯＬ,1,1,1,1,1,0,0,0
20251222,7034,プロレド,2,2,2,2,2,0,0,0
20251222,7035,ａｎｆａｃ,1,2,2,2,2,0,0,0
20251222,7036,イーエムネットＪ,2,2,2,2,2,0,0,0
20251222,7037,テノ．,2,2,2,2,2,0,2,0
20251222,7038,フロンティアＭ,2,2,2,2,2,0,0,0
20251222,7039,ブリッジグループ,1,2,2,2,2,0,0,0
20251222,7040,サン・ライフＨＤ,2,2,2,2,2,0,0,0
20251222,7041,ＣＲＧＨＤ,2,2,2,2,2,0,0,0
20251222,7042,アクセスグループ,2,2,2,2,2,0,2,0
20251222,7043,アルー,2,2,2,2,2,0,0,0
20251222,7044,ピアラ,2,2,2,2,2,0,0,0
20251222,7046,ＴＤＳＥ,2,2,2,2,2,0,0,0
20251222,7047,ポート,1,2,2,2,2,0,1,0
20251222,7048,ベルトラ,1,2,2,2,2,0,0,0
20251222,7049,識学,1,2,2,2,2,0,0,0
20251222,7050,フロンティアＩ,2,2,2,2,2,0,0,0
20251222,7057,エヌ・シー・エヌ,2,2,2,2,2,0,0,0
20251222,7058,共栄セキュリティ,2,2,2,2,2,0,0,0
