品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20251223,20251225,2937,サンクゼール,東証,決算,20260331,1656.00,11400,3.40,0.10,1,0.10,,,D
20251223,20251225,2938,オカムラ食品工業,東証,決算,20251231,1034.00,80600,4.40,0.00,1,0.05,,,E
20251223,20251225,3001,片倉工業,東証,決算,20251231,2979.00,16700,12.00,0.10,1,0.10,,,F
20251223,20251225,3002,グンゼ,東証,決算,20260331,4275.00,0,8.60,*****,*****,*****,満額,,
20251223,20251225,3003,ヒューリック,東証,決算,20251231,1738.00,82000,7.20,0.00,1,0.00,,,F
20251223,20251225,3028,アルペン,東証,決算,20251231,2369.00,51800,9.60,0.05,1,0.05,,,F
20251223,20251225,3031,ラクーンＨＤ,東証,決算,20260430,624.00,65400,1.40,0.00,1,0.00,,,F
20251223,20251225,3036,アルコニックス,東証,決算,20251231,2482.00,0,10.00,*****,*****,*****,満額,,
20251223,20251225,3042,セキュアヴェイル,東証,決算,20260331,342.00,0,1.00,*****,*****,*****,満額,,
20251223,20251225,3048,ビックカメラ,東証,決算,20260228,1667.00,0,3.40,*****,*****,*****,満額,,
20251223,20251225,3050,ＤＣＭＨＤ,東証,決算,20260228,1626.00,12000,3.40,0.05,1,0.05,,,F
20251223,20251225,3053,ペッパーフドサビス,東証,決算,20251231,186.00,177500,4.00,0.05,1,0.05,,注意,F
20251223,20251225,3058,三洋堂ＨＤ,東証,決算,20260331,678.00,2300,1.40,0.05,1,0.05,,,D
20251223,20251225,3059,ヒラキ,東証,決算,20260331,832.00,0,1.80,*****,*****,*****,満額,,
20251223,20251225,3063,ジェイグループＨＤ,東証,決算,20260228,792.00,0,1.60,*****,*****,*****,満額,,
